SiteId,SMRId,SMRStartDt,SMREndDt,IsCertified,Value (KWh),DevName,Capacity (KW),Address,Country,Latitude,Longitude,StartDay,StartMonth,StartYear,EndDay,EndMonth,EndYear
65cc0ae6-6df5-4c98-825c-3c7333018df4,0c1afb39-5366-4d40-8317-73144358431d,2023-01-31 17:00:00,2023-02-28 16:59:00,True,7996.8,developer 15,375.0,"Solar Water Pump Station, Batheay, Kampong Cham, Cambodia",Cambodia,11.908327,104.828416,31,1,2023,28,2,2023
65cc0ae6-6df5-4c98-825c-3c7333018df4,57c230ef-0805-4a3c-b463-549fe4649a6e,2023-02-28 17:00:00,2023-03-31 16:59:00,True,44268.0,developer 15,375.0,"Solar Water Pump Station, Batheay, Kampong Cham, Cambodia",Cambodia,11.908327,104.828416,28,2,2023,31,3,2023
65cc0ae6-6df5-4c98-825c-3c7333018df4,8746a0e8-feb8-4f04-b97a-0b2183e0d8b6,2023-03-31 17:00:00,2023-04-30 16:59:00,True,50490.0,developer 15,375.0,"Solar Water Pump Station, Batheay, Kampong Cham, Cambodia",Cambodia,11.908327,104.828416,31,3,2023,30,4,2023
65cc0ae6-6df5-4c98-825c-3c7333018df4,7d46a8a1-64aa-4289-a052-2551ea4d11d1,2023-04-30 17:00:00,2023-05-31 16:59:00,True,52173.0,developer 15,375.0,"Solar Water Pump Station, Batheay, Kampong Cham, Cambodia",Cambodia,11.908327,104.828416,30,4,2023,31,5,2023
65cc0ae6-6df5-4c98-825c-3c7333018df4,b701b51b-2e8b-45fe-983b-88455ac9873f,2023-05-31 17:00:00,2023-06-30 16:59:00,True,42094.125,developer 15,375.0,"Solar Water Pump Station, Batheay, Kampong Cham, Cambodia",Cambodia,11.908327,104.828416,31,5,2023,30,6,2023
65cc0ae6-6df5-4c98-825c-3c7333018df4,0ca6f690-8e35-4311-a8f1-aa3d66de2588,2023-06-30 17:00:00,2023-07-31 16:59:00,True,39287.85,developer 15,375.0,"Solar Water Pump Station, Batheay, Kampong Cham, Cambodia",Cambodia,11.908327,104.828416,30,6,2023,31,7,2023
65cc0ae6-6df5-4c98-825c-3c7333018df4,302a7ff9-b5f1-450f-8c6a-73a896c37ce8,2023-07-31 17:00:00,2023-08-31 16:59:00,True,21726.0,developer 15,375.0,"Solar Water Pump Station, Batheay, Kampong Cham, Cambodia",Cambodia,11.908327,104.828416,31,7,2023,31,8,2023
65cc0ae6-6df5-4c98-825c-3c7333018df4,a9a50386-eb28-4721-b50f-3ea9084042df,2023-10-31 17:00:00,2023-11-30 16:59:00,True,65178.0,developer 15,375.0,"Solar Water Pump Station, Batheay, Kampong Cham, Cambodia",Cambodia,11.908327,104.828416,31,10,2023,30,11,2023
65cc0ae6-6df5-4c98-825c-3c7333018df4,30611644-649a-4350-a7cf-45b6d154a630,2023-11-30 17:00:00,2023-12-31 16:59:00,True,67350.6,developer 15,375.0,"Solar Water Pump Station, Batheay, Kampong Cham, Cambodia",Cambodia,11.908327,104.828416,30,11,2023,31,12,2023
b347fc93-1d46-4696-8508-52fceff72383,032370af-68f1-4308-bac7-0728ed95bbdc,2022-12-31 17:00:00,2023-01-31 16:59:00,True,59910.0,developer 5,1000.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.140653,106.427843,31,12,2022,31,1,2023
b347fc93-1d46-4696-8508-52fceff72383,15683fe1-6ae2-4f94-a085-5c8c7a3fffbb,2023-01-31 17:00:00,2023-02-28 16:59:00,True,129544.0,developer 5,1000.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.140653,106.427843,31,1,2023,28,2,2023
b347fc93-1d46-4696-8508-52fceff72383,7b0cd311-1e59-42da-9576-e748caabd12f,2023-02-28 17:00:00,2023-03-31 16:59:00,True,131368.0,developer 5,1000.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.140653,106.427843,28,2,2023,31,3,2023
b347fc93-1d46-4696-8508-52fceff72383,bce0ade8-5dff-42aa-8062-a39ffdb9e31c,2023-03-31 17:00:00,2023-04-30 16:59:00,True,92245.0,developer 5,1000.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.140653,106.427843,31,3,2023,30,4,2023
b347fc93-1d46-4696-8508-52fceff72383,275ffc4b-50c1-4316-93c2-b6e1f061f1d4,2023-04-30 17:00:00,2023-05-31 16:59:00,True,94538.0,developer 5,1000.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.140653,106.427843,30,4,2023,31,5,2023
b347fc93-1d46-4696-8508-52fceff72383,838d05da-2702-49b3-9b1d-af8f84ed6c15,2023-05-31 17:00:00,2023-06-30 16:59:00,True,90845.0,developer 5,1000.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.140653,106.427843,31,5,2023,30,6,2023
b347fc93-1d46-4696-8508-52fceff72383,cdd13d2d-2367-4bcb-aa6e-c622f17cd138,2023-06-30 17:00:00,2023-07-31 16:59:00,True,88551.0,developer 5,1000.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.140653,106.427843,30,6,2023,31,7,2023
b347fc93-1d46-4696-8508-52fceff72383,d3c6b77a-5f12-4e06-9c8b-5f0ca184195b,2023-07-31 17:00:00,2023-08-31 16:59:00,True,92348.0,developer 5,1000.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.140653,106.427843,31,7,2023,31,8,2023
f9850b4a-2c67-47b5-bbf8-c5d83bd532c3,b08b8f15-0a31-4c41-b622-6f058083cbc5,2022-12-31 17:00:00,2023-01-31 16:59:00,True,11.0,developer 5,990.0,"Lot K-3b-CN, K-4b-CN, K-5-CN, K-6-CN, K-7-CN, K-8-CN, K-8A-CN, map sheet No. 14, 15, street D17, My Phuoc 1 industrial park, My Phuoc district, Ben Cat town, Binh Duong province",Vietnam,11.121891,106.593201,31,12,2022,31,1,2023
f9850b4a-2c67-47b5-bbf8-c5d83bd532c3,1b122445-c975-4012-8d1a-c794f7616513,2023-01-31 17:00:00,2023-02-28 16:59:00,True,93.0,developer 5,990.0,"Lot K-3b-CN, K-4b-CN, K-5-CN, K-6-CN, K-7-CN, K-8-CN, K-8A-CN, map sheet No. 14, 15, street D17, My Phuoc 1 industrial park, My Phuoc district, Ben Cat town, Binh Duong province",Vietnam,11.121891,106.593201,31,1,2023,28,2,2023
f9850b4a-2c67-47b5-bbf8-c5d83bd532c3,93b1287f-8676-435c-8765-d0ef747b65c2,2023-02-28 17:00:00,2023-03-31 16:59:00,True,12683.0,developer 5,990.0,"Lot K-3b-CN, K-4b-CN, K-5-CN, K-6-CN, K-7-CN, K-8-CN, K-8A-CN, map sheet No. 14, 15, street D17, My Phuoc 1 industrial park, My Phuoc district, Ben Cat town, Binh Duong province",Vietnam,11.121891,106.593201,28,2,2023,31,3,2023
f9850b4a-2c67-47b5-bbf8-c5d83bd532c3,c46881ad-44e0-46fd-84d9-2391e72556b8,2023-03-31 17:00:00,2023-04-30 16:59:00,True,8079.0,developer 5,990.0,"Lot K-3b-CN, K-4b-CN, K-5-CN, K-6-CN, K-7-CN, K-8-CN, K-8A-CN, map sheet No. 14, 15, street D17, My Phuoc 1 industrial park, My Phuoc district, Ben Cat town, Binh Duong province",Vietnam,11.121891,106.593201,31,3,2023,30,4,2023
f9850b4a-2c67-47b5-bbf8-c5d83bd532c3,efdc926d-3e56-4564-8c11-0ecc95d9784e,2023-04-30 17:00:00,2023-05-31 16:59:00,True,24024.0,developer 5,990.0,"Lot K-3b-CN, K-4b-CN, K-5-CN, K-6-CN, K-7-CN, K-8-CN, K-8A-CN, map sheet No. 14, 15, street D17, My Phuoc 1 industrial park, My Phuoc district, Ben Cat town, Binh Duong province",Vietnam,11.121891,106.593201,30,4,2023,31,5,2023
f9850b4a-2c67-47b5-bbf8-c5d83bd532c3,4cb7001a-ccfa-4ecd-baa1-2b70488aab43,2023-05-31 17:00:00,2023-06-30 16:59:00,True,16766.0,developer 5,990.0,"Lot K-3b-CN, K-4b-CN, K-5-CN, K-6-CN, K-7-CN, K-8-CN, K-8A-CN, map sheet No. 14, 15, street D17, My Phuoc 1 industrial park, My Phuoc district, Ben Cat town, Binh Duong province",Vietnam,11.121891,106.593201,31,5,2023,30,6,2023
f9850b4a-2c67-47b5-bbf8-c5d83bd532c3,bf3bb921-e38e-480e-b8f2-536aa26232e2,2023-06-30 17:00:00,2023-07-31 16:59:00,True,2797.0,developer 5,990.0,"Lot K-3b-CN, K-4b-CN, K-5-CN, K-6-CN, K-7-CN, K-8-CN, K-8A-CN, map sheet No. 14, 15, street D17, My Phuoc 1 industrial park, My Phuoc district, Ben Cat town, Binh Duong province",Vietnam,11.121891,106.593201,30,6,2023,31,7,2023
92e2238a-8d96-4bf8-9621-641bcb6b50ff,87b844d2-987f-405b-bc33-751a82dbac3a,2022-12-31 17:00:00,2023-01-31 16:59:00,True,101401.84,developer 16,1339.52,"Kawasan Industri Medan (KIM) Jl. Pulau Saparua I, Tangkahan, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 20251, Indonesia",Indonesia,3.675766,98.710758,31,12,2022,31,1,2023
92e2238a-8d96-4bf8-9621-641bcb6b50ff,f0c40b6c-e094-4ba5-b0f2-6ace85391fcd,2023-01-31 17:00:00,2023-02-28 16:59:00,True,111183.79,developer 16,1339.52,"Kawasan Industri Medan (KIM) Jl. Pulau Saparua I, Tangkahan, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 20251, Indonesia",Indonesia,3.675766,98.710758,31,1,2023,28,2,2023
92e2238a-8d96-4bf8-9621-641bcb6b50ff,0f62aae9-2bf0-4dc8-aa72-bdb8f722e87a,2023-02-28 17:00:00,2023-03-31 16:59:00,True,128845.65,developer 16,1339.52,"Kawasan Industri Medan (KIM) Jl. Pulau Saparua I, Tangkahan, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 20251, Indonesia",Indonesia,3.675766,98.710758,28,2,2023,31,3,2023
92e2238a-8d96-4bf8-9621-641bcb6b50ff,a6834c4d-aeef-48d5-a91a-40d5f2813afb,2023-03-31 17:00:00,2023-04-30 16:59:00,True,82684.62,developer 16,1339.52,"Kawasan Industri Medan (KIM) Jl. Pulau Saparua I, Tangkahan, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 20251, Indonesia",Indonesia,3.675766,98.710758,31,3,2023,30,4,2023
92e2238a-8d96-4bf8-9621-641bcb6b50ff,ed49fc64-1e3a-45c2-9b29-b3718416c54d,2023-04-30 17:00:00,2023-05-31 16:59:00,True,94278.2,developer 16,1339.52,"Kawasan Industri Medan (KIM) Jl. Pulau Saparua I, Tangkahan, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 20251, Indonesia",Indonesia,3.675766,98.710758,30,4,2023,31,5,2023
92e2238a-8d96-4bf8-9621-641bcb6b50ff,3e25c8a6-a45e-4caa-b808-023ce201184f,2023-05-31 17:00:00,2023-06-30 16:59:00,True,90161.22,developer 16,1339.52,"Kawasan Industri Medan (KIM) Jl. Pulau Saparua I, Tangkahan, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 20251, Indonesia",Indonesia,3.675766,98.710758,31,5,2023,30,6,2023
92e2238a-8d96-4bf8-9621-641bcb6b50ff,e9a55612-63a2-45cd-acf3-a07d94eaa127,2023-06-30 17:00:00,2023-07-31 16:59:00,True,131493.5,developer 16,1339.52,"Kawasan Industri Medan (KIM) Jl. Pulau Saparua I, Tangkahan, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 20251, Indonesia",Indonesia,3.675766,98.710758,30,6,2023,31,7,2023
92e2238a-8d96-4bf8-9621-641bcb6b50ff,b84275b2-7557-47fc-986f-b25baa9943ce,2023-07-31 17:00:00,2023-08-31 16:59:00,True,119187.82,developer 16,1339.52,"Kawasan Industri Medan (KIM) Jl. Pulau Saparua I, Tangkahan, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 20251, Indonesia",Indonesia,3.675766,98.710758,31,7,2023,31,8,2023
001505c7-e164-45c1-b16c-c7be24d4925b,20fa7634-80c6-4d66-8a35-33fc09d8c866,2022-12-31 17:00:00,2023-01-31 16:59:00,True,61569.0,developer 5,930.0,"Lot C2-1, Vinh Loc 3 street, Vinh Loc II industrial park, National highway 1, Long Hiep commune, Ben Luc district, Long An province",Vietnam,10.642433,106.509683,31,12,2022,31,1,2023
001505c7-e164-45c1-b16c-c7be24d4925b,ebc3368d-ea1d-4345-87b9-8c485f96b4f5,2023-01-31 17:00:00,2023-02-28 16:59:00,True,85446.0,developer 5,930.0,"Lot C2-1, Vinh Loc 3 street, Vinh Loc II industrial park, National highway 1, Long Hiep commune, Ben Luc district, Long An province",Vietnam,10.642433,106.509683,31,1,2023,28,2,2023
001505c7-e164-45c1-b16c-c7be24d4925b,8387f74f-d3a9-49a2-805f-7d5213ed5fb2,2023-02-28 17:00:00,2023-03-31 16:59:00,True,102231.0,developer 5,930.0,"Lot C2-1, Vinh Loc 3 street, Vinh Loc II industrial park, National highway 1, Long Hiep commune, Ben Luc district, Long An province",Vietnam,10.642433,106.509683,28,2,2023,31,3,2023
001505c7-e164-45c1-b16c-c7be24d4925b,33c811c6-d87a-4d3b-b238-b4113e12746c,2023-03-31 17:00:00,2023-04-30 16:59:00,True,83502.0,developer 5,930.0,"Lot C2-1, Vinh Loc 3 street, Vinh Loc II industrial park, National highway 1, Long Hiep commune, Ben Luc district, Long An province",Vietnam,10.642433,106.509683,31,3,2023,30,4,2023
001505c7-e164-45c1-b16c-c7be24d4925b,5c7e7dac-3613-4582-9a3a-81d8b2140950,2023-04-30 17:00:00,2023-05-31 16:59:00,True,84046.0,developer 5,930.0,"Lot C2-1, Vinh Loc 3 street, Vinh Loc II industrial park, National highway 1, Long Hiep commune, Ben Luc district, Long An province",Vietnam,10.642433,106.509683,30,4,2023,31,5,2023
001505c7-e164-45c1-b16c-c7be24d4925b,dbdbdb36-903d-4305-93e6-1bc2a3536e77,2023-05-31 17:00:00,2023-06-30 16:59:00,True,101902.0,developer 5,930.0,"Lot C2-1, Vinh Loc 3 street, Vinh Loc II industrial park, National highway 1, Long Hiep commune, Ben Luc district, Long An province",Vietnam,10.642433,106.509683,31,5,2023,30,6,2023
001505c7-e164-45c1-b16c-c7be24d4925b,e9107dc4-83bc-48de-938d-a7657f300070,2023-06-30 17:00:00,2023-07-31 16:59:00,True,90514.0,developer 5,930.0,"Lot C2-1, Vinh Loc 3 street, Vinh Loc II industrial park, National highway 1, Long Hiep commune, Ben Luc district, Long An province",Vietnam,10.642433,106.509683,30,6,2023,31,7,2023
001505c7-e164-45c1-b16c-c7be24d4925b,37b1ed1b-231e-4975-847b-121faefa64d6,2023-07-31 17:00:00,2023-08-31 16:59:00,True,103850.0,developer 5,930.0,"Lot C2-1, Vinh Loc 3 street, Vinh Loc II industrial park, National highway 1, Long Hiep commune, Ben Luc district, Long An province",Vietnam,10.642433,106.509683,31,7,2023,31,8,2023
047817bd-04de-4d2a-8628-5f777dc7c528,185e8c22-63db-45ca-9fe2-34379d2456f8,2022-12-31 17:00:00,2023-01-31 16:59:00,True,44861.0,developer 5,750.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.141806,106.429857,31,12,2022,31,1,2023
047817bd-04de-4d2a-8628-5f777dc7c528,9f6535fd-533a-43ad-a9ba-f0e4813d4c77,2023-01-31 17:00:00,2023-02-28 16:59:00,True,92280.0,developer 5,750.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.141806,106.429857,31,1,2023,28,2,2023
047817bd-04de-4d2a-8628-5f777dc7c528,9dfc27c8-5f1e-4ce7-9d91-e0f7438a6c36,2023-02-28 17:00:00,2023-03-31 16:59:00,True,91113.0,developer 5,750.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.141806,106.429857,28,2,2023,31,3,2023
047817bd-04de-4d2a-8628-5f777dc7c528,a282a020-70ab-45cb-a63b-47d0804d75f4,2023-03-31 17:00:00,2023-04-30 16:59:00,True,67253.0,developer 5,750.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.141806,106.429857,31,3,2023,30,4,2023
047817bd-04de-4d2a-8628-5f777dc7c528,4cf984c9-3e33-4b5a-a7fc-64ec82207c86,2023-04-30 17:00:00,2023-05-31 16:59:00,True,69298.0,developer 5,750.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.141806,106.429857,30,4,2023,31,5,2023
047817bd-04de-4d2a-8628-5f777dc7c528,d73e58ad-4d2d-4e97-b0a9-c7b69ac64633,2023-05-31 17:00:00,2023-06-30 16:59:00,True,67034.0,developer 5,750.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.141806,106.429857,31,5,2023,30,6,2023
047817bd-04de-4d2a-8628-5f777dc7c528,67f49139-b006-4332-a182-31781de62fe8,2023-06-30 17:00:00,2023-07-31 16:59:00,True,65334.0,developer 5,750.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.141806,106.429857,30,6,2023,31,7,2023
047817bd-04de-4d2a-8628-5f777dc7c528,f5146137-ca3f-43f0-89e4-d29e93a563b3,2023-07-31 17:00:00,2023-08-31 16:59:00,True,68573.0,developer 5,750.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.141806,106.429857,31,7,2023,31,8,2023
57bed5d4-5db9-4114-8a7e-b4c2f1e89207,dca32229-6e68-41e4-9a94-b70c8ce42cef,2022-12-31 17:00:00,2023-01-31 16:59:00,True,9058.0,developer 5,1000.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.140008,106.426523,31,12,2022,31,1,2023
57bed5d4-5db9-4114-8a7e-b4c2f1e89207,1e272d8f-65cb-4d49-80b9-a052ad350078,2023-01-31 17:00:00,2023-02-28 16:59:00,True,17232.0,developer 5,1000.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.140008,106.426523,31,1,2023,28,2,2023
57bed5d4-5db9-4114-8a7e-b4c2f1e89207,0e61853a-b58c-4fba-ba85-0051b4cab45b,2023-02-28 17:00:00,2023-03-31 16:59:00,True,47808.0,developer 5,1000.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.140008,106.426523,28,2,2023,31,3,2023
57bed5d4-5db9-4114-8a7e-b4c2f1e89207,31cb6e00-87e6-4b6f-b21e-b839d221adea,2023-03-31 17:00:00,2023-04-30 16:59:00,True,88952.0,developer 5,1000.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.140008,106.426523,31,3,2023,30,4,2023
57bed5d4-5db9-4114-8a7e-b4c2f1e89207,68a8b4d3-ccd4-4d1e-b809-96d1d51e6342,2023-04-30 17:00:00,2023-05-31 16:59:00,True,93232.0,developer 5,1000.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.140008,106.426523,30,4,2023,31,5,2023
57bed5d4-5db9-4114-8a7e-b4c2f1e89207,492f0ed2-43f4-4cd0-82de-a78912d2d871,2023-05-31 17:00:00,2023-06-30 16:59:00,True,89640.0,developer 5,1000.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.140008,106.426523,31,5,2023,30,6,2023
57bed5d4-5db9-4114-8a7e-b4c2f1e89207,13e4e9bc-f5a6-4b22-b1ae-be9fad0dddcc,2023-06-30 17:00:00,2023-07-31 16:59:00,True,88010.0,developer 5,1000.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.140008,106.426523,30,6,2023,31,7,2023
57bed5d4-5db9-4114-8a7e-b4c2f1e89207,28c4ba70-b3fb-45d0-83dd-944367a9bd76,2023-07-31 17:00:00,2023-08-31 16:59:00,True,91489.0,developer 5,1000.0,"Quarter 1, Bung Binh hamlet, Hung Thuan commune, Trang Bang district, Tay Ninh province",Vietnam,11.140008,106.426523,31,7,2023,31,8,2023
00f17b47-93c2-4d4b-80eb-cdd6dace0faa,baa4d62c-da11-45b8-8f49-f3bb66a55f6f,2022-12-31 17:00:00,2023-01-31 16:59:00,True,15283.0,developer 5,440.0,"Lot E18, street No.1, Hai Son industrial park, Binh Tien 2 hamlet, Duc Hoa Ha commune, Duc Hoa district, Long An province",Vietnam,10.793312,106.480644,31,12,2022,31,1,2023
00f17b47-93c2-4d4b-80eb-cdd6dace0faa,bd2f9115-a842-4f7c-bcb3-2f828b83b17c,2023-01-31 17:00:00,2023-02-28 16:59:00,True,39079.0,developer 5,440.0,"Lot E18, street No.1, Hai Son industrial park, Binh Tien 2 hamlet, Duc Hoa Ha commune, Duc Hoa district, Long An province",Vietnam,10.793312,106.480644,31,1,2023,28,2,2023
00f17b47-93c2-4d4b-80eb-cdd6dace0faa,f93b4683-a00a-412b-9c84-e9723f8296e0,2023-02-28 17:00:00,2023-03-31 16:59:00,True,40667.0,developer 5,440.0,"Lot E18, street No.1, Hai Son industrial park, Binh Tien 2 hamlet, Duc Hoa Ha commune, Duc Hoa district, Long An province",Vietnam,10.793312,106.480644,28,2,2023,31,3,2023
00f17b47-93c2-4d4b-80eb-cdd6dace0faa,961e35da-1958-47c3-9df8-e06f90eb42f7,2023-03-31 17:00:00,2023-04-30 16:59:00,True,36005.0,developer 5,440.0,"Lot E18, street No.1, Hai Son industrial park, Binh Tien 2 hamlet, Duc Hoa Ha commune, Duc Hoa district, Long An province",Vietnam,10.793312,106.480644,31,3,2023,30,4,2023
00f17b47-93c2-4d4b-80eb-cdd6dace0faa,87d97cae-ee88-42d0-bd18-42e03d172201,2023-04-30 17:00:00,2023-05-31 16:59:00,True,39765.0,developer 5,440.0,"Lot E18, street No.1, Hai Son industrial park, Binh Tien 2 hamlet, Duc Hoa Ha commune, Duc Hoa district, Long An province",Vietnam,10.793312,106.480644,30,4,2023,31,5,2023
00f17b47-93c2-4d4b-80eb-cdd6dace0faa,4fb5c09f-e6de-48e2-a879-e2e85782bbd1,2023-05-31 17:00:00,2023-06-30 16:59:00,True,44888.0,developer 5,440.0,"Lot E18, street No.1, Hai Son industrial park, Binh Tien 2 hamlet, Duc Hoa Ha commune, Duc Hoa district, Long An province",Vietnam,10.793312,106.480644,31,5,2023,30,6,2023
00f17b47-93c2-4d4b-80eb-cdd6dace0faa,283da67d-53a1-4bbf-8c48-b420c9453e3e,2023-06-30 17:00:00,2023-07-31 16:59:00,True,28451.0,developer 5,440.0,"Lot E18, street No.1, Hai Son industrial park, Binh Tien 2 hamlet, Duc Hoa Ha commune, Duc Hoa district, Long An province",Vietnam,10.793312,106.480644,30,6,2023,31,7,2023
00f17b47-93c2-4d4b-80eb-cdd6dace0faa,c18a6b2c-6ad9-4a67-838d-67862bff02c4,2023-07-31 17:00:00,2023-08-31 16:59:00,True,33100.0,developer 5,440.0,"Lot E18, street No.1, Hai Son industrial park, Binh Tien 2 hamlet, Duc Hoa Ha commune, Duc Hoa district, Long An province",Vietnam,10.793312,106.480644,31,7,2023,31,8,2023
6ac82f81-d84d-4666-91ea-e64793cb17b7,3194f2d2-0cbf-4e24-9796-90be4d6536fb,2022-12-31 17:00:00,2023-01-31 16:59:00,True,12561.0,developer 5,660.0,"Lot I6-3, street No.9, Thuan Dao industrial park extended, Long Dinh commune, Can Duoc district, Long An province",Vietnam,10.613616,106.495289,31,12,2022,31,1,2023
6ac82f81-d84d-4666-91ea-e64793cb17b7,62f094e4-a478-4361-874c-3e5df77d7049,2023-01-31 17:00:00,2023-02-28 16:59:00,True,9386.0,developer 5,660.0,"Lot I6-3, street No.9, Thuan Dao industrial park extended, Long Dinh commune, Can Duoc district, Long An province",Vietnam,10.613616,106.495289,31,1,2023,28,2,2023
6ac82f81-d84d-4666-91ea-e64793cb17b7,b4044010-b1db-445e-ab28-421d4afd51da,2023-02-28 17:00:00,2023-03-31 16:59:00,True,21298.0,developer 5,660.0,"Lot I6-3, street No.9, Thuan Dao industrial park extended, Long Dinh commune, Can Duoc district, Long An province",Vietnam,10.613616,106.495289,28,2,2023,31,3,2023
6ac82f81-d84d-4666-91ea-e64793cb17b7,23227bc4-2cab-4f35-b8ff-c4f80302d1ea,2023-03-31 17:00:00,2023-04-30 16:59:00,True,6617.0,developer 5,660.0,"Lot I6-3, street No.9, Thuan Dao industrial park extended, Long Dinh commune, Can Duoc district, Long An province",Vietnam,10.613616,106.495289,31,3,2023,30,4,2023
c82f0da1-30db-4eac-a9bb-215106afc3ce,36f74681-5d29-4347-80b0-8e08f4654daf,2022-12-31 17:00:00,2023-01-31 16:59:00,True,93152.7,developer 16,1101.1,"Kawasan Industri Medan (KIM) Jl. Pulau Saparua I, Tangkahan, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 20251, Indonesia",Indonesia,3.676727,98.711111,31,12,2022,31,1,2023
c82f0da1-30db-4eac-a9bb-215106afc3ce,3a7dfaf8-fe52-4f2a-b8da-f7f492d39c9a,2023-01-31 17:00:00,2023-02-28 16:59:00,True,93017.9,developer 16,1101.1,"Kawasan Industri Medan (KIM) Jl. Pulau Saparua I, Tangkahan, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 20251, Indonesia",Indonesia,3.676727,98.711111,31,1,2023,28,2,2023
c82f0da1-30db-4eac-a9bb-215106afc3ce,458509e7-739d-4dc8-9532-75d2a0de26bf,2023-02-28 17:00:00,2023-03-31 16:59:00,True,108516.4,developer 16,1101.1,"Kawasan Industri Medan (KIM) Jl. Pulau Saparua I, Tangkahan, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 20251, Indonesia",Indonesia,3.676727,98.711111,28,2,2023,31,3,2023
c82f0da1-30db-4eac-a9bb-215106afc3ce,0e2e5c47-bc6b-4091-b3a5-91bbac0de29a,2023-03-31 17:00:00,2023-04-30 16:59:00,True,83947.3,developer 16,1101.1,"Kawasan Industri Medan (KIM) Jl. Pulau Saparua I, Tangkahan, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 20251, Indonesia",Indonesia,3.676727,98.711111,31,3,2023,30,4,2023
c82f0da1-30db-4eac-a9bb-215106afc3ce,5c64194b-eee8-4e6d-bd9b-e496cd3b9ab7,2023-04-30 17:00:00,2023-05-31 16:59:00,True,95562.3,developer 16,1101.1,"Kawasan Industri Medan (KIM) Jl. Pulau Saparua I, Tangkahan, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 20251, Indonesia",Indonesia,3.676727,98.711111,30,4,2023,31,5,2023
c82f0da1-30db-4eac-a9bb-215106afc3ce,a610edaa-0647-45f7-8c73-0dca5babd967,2023-05-31 17:00:00,2023-06-30 16:59:00,True,87583.7,developer 16,1101.1,"Kawasan Industri Medan (KIM) Jl. Pulau Saparua I, Tangkahan, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 20251, Indonesia",Indonesia,3.676727,98.711111,31,5,2023,30,6,2023
